363,嘉義市,西區,新民路 728巷,無名路,83.8673893763
364,嘉義市,西區,仁愛路,無名路,281.593017884
365,嘉義市,西區,無名路,無名路,90.0508969482
366,嘉義市,西區,無名路,仁愛路,91.8160322737
367,嘉義市,西區,上海路,南京路,283.204211535
368,嘉義市,西區,無名路,興業西路13巷,360.358298514
369,嘉義市,西區,興業西路,玉山路,77.5825257318
370,嘉義市,西區,住宅出入口,住宅出入口,22.9973881079
371,嘉義市,西區,興業東路11巷,興業東路47巷,146.983813708
372,嘉義市,西區,興業西路,新民路728巷,194.253026149
373,嘉義市,西區,工廠出入口,工廠出入口,50.2936727299
374,嘉義市,西區,興業西路,新民路70巷,198.614490089
375,嘉義市,西區,無名路,無名路,217.129100323
376,嘉義市,西區,興業東路47巷,國華街,289.235178105
377,嘉義市,西區,住宅出入口,大統路,29.7668880959
378,嘉義市,西區,無名路,洗車場出入口,113.997435206
379,嘉義市,西區,無名路,無名路,43.1512605223
380,嘉義市,西區,金山路 1巷,友忠路,494.583848005
381,嘉義市,西區,民生南路,吳鳳南路,1510.14459298
382,嘉義市,西區,興業西路,青年街,327.955990122
383,嘉義市,西區,大信街,玉山路,423.165209749
384,嘉義市,西區,工廠出入口,工廠出入口,32.7542661746
385,嘉義市,西區,興業西路,青年街,232.765969436
386,嘉義市,西區,上海路,南京路,75.151544559
387,嘉義市,西區,工廠出入口,工廠出入口,26.8905635992
388,嘉義市,西區,新民路728巷,新民路756巷,118.148631547
389,嘉義市,西區,急診出入口,世賢路二段538巷,347.891268653
390,嘉義市,西區,無名路,大統路,198.822555731
391,嘉義市,西區,無名路,大統路,263.100848279
392,嘉義市,西區,新民路70巷,新民路757巷,230.731807309
393,嘉義市,西區,新民路756巷,永安街,123.411584022
394,嘉義市,西區,大同國小出入口,補習班出入口,249.02418711
395,嘉義市,西區,新榮路,大同國小出入口,20.4419283051
396,嘉義市,西區,新民路757巷,建成街,140.569357627
397,嘉義市,西區,大統路,中興路,462.502375377
398,嘉義市,西區,永安街,建成街,162.449650393
399,嘉義市,西區,停車場出入口,停車場出入口,112.536404757
400,嘉義市,西區,工廠出入口,博愛路二段,418.578060304
401,嘉義市,西區,永安街,大同國小出入口,131.923862408
402,嘉義市,西區,世賢路二段538巷,玉山路,320.774345891
403,嘉義市,西區,博愛路二段,無名路,116.313276699
404,嘉義市,西區,大統路,住宅出入口,284.688931423
405,嘉義市,西區,無名路,中興路,115.524053666
406,嘉義市,西區,金山路 1巷,玉山路,519.952049839
407,嘉義市,西區,大同國小出入口,大同國小出入口,54.2312526035
408,嘉義市,西區,博愛路二段,無名路,117.698543965
409,嘉義市,西區,住宅出入口,住宅出入口,65.2746651379
410,嘉義市,西區,住宅出入口,住宅出入口,22.7097396028
411,嘉義市,西區,上海路,垂楊國小出入口,127.991150486
412,嘉義市,西區,世賢路二段,玉山路 304巷,112.245081023
413,嘉義市,西區,玉山路 304巷,玉山路 288巷,61.7961724467
414,嘉義市,西區,建成街,新民路848巷,116.459292992
415,嘉義市,西區,世賢路二段,金山路,412.229947884
416,嘉義市,西區,大統路,中興路,609.570512595
417,嘉義市,西區,友忠路,中興路 817巷,67.8945564534
418,嘉義市,西區,玉山路 251巷,大統路,133.4077947
419,嘉義市,西區,金山路,玉山路 240巷,65.8158767252
420,嘉義市,西區,玉山路 240巷,大統路,109.220416775
421,嘉義市,西區,住宅出入口,中興路,70.0453518795
422,嘉義市,西區,大統路,住宅出入口,197.109928928
423,嘉義市,西區,大同國小出入口,成功街,208.363519582
424,嘉義市,西區,大統路,玉山路 186巷,139.685853227
425,嘉義市,西區,新榮路,成功街5巷,261.040344993
426,嘉義市,西區,住宅出入口,玉康路,180.681799539
427,嘉義市,西區,興業西路,無名路,328.915319342
428,嘉義市,西區,玉山路,世賢路二段271巷,245.219652538
429,嘉義市,西區,玉山路 186巷,玉山路 158巷,139.863530749
430,嘉義市,西區,玉山路 158巷,玉康路,93.4879375113
431,嘉義市,西區,玉康路,中興路,162.182643627
432,嘉義市,西區,友忠路,玉山路,126.786055492
433,嘉義市,西區,中興路,友忠路 296巷,201.823322692
434,嘉義市,西區,友忠路,玉山路,75.7539332609
435,嘉義市,西區,垂楊路629巷,新建街,95.639045565
436,嘉義市,西區,新建街,垂楊國小出入口,94.0329163017
437,嘉義市,西區,垂楊國小出入口,垂楊路,240.050895117
438,嘉義市,西區,新民路848巷,垂楊路,226.523877532
439,嘉義市,西區,垂楊國小出入口,新民路,132.767282323
440,嘉義市,西區,中興路,玉山路,127.208421561
441,嘉義市,西區,中興路,友忠路,105.315054951
442,嘉義市,西區,玉山路 130巷,中興路,118.421378416
443,嘉義市,西區,新西街,垂楊路629巷,84.7652800155
444,嘉義市,西區,新民路,垂楊路557巷,217.693229897
445,嘉義市,西區,友忠路 296巷,玉山路,73.1807111374
446,嘉義市,西區,垂楊路557巷,建成街22巷,183.176380343
447,嘉義市,西區,中興路,無名路,83.8388397285
448,嘉義市,西區,垂楊路862巷,力行街,60.7640354238
449,嘉義市,西區,建成街22巷,仁愛路,118.772970506
450,嘉義市,西區,垂楊路663巷,新西街,40.3935494662
451,嘉義市,西區,無名路,玉山路 78巷,32.6904122347
452,嘉義市,西區,力行街,康樂街305巷,225.709796893
453,嘉義市,西區,康樂街305巷,新民路,27.1308599618
454,嘉義市,西區,仁愛路,西門街,211.226495043
455,嘉義市,西區,世賢路二段271巷,世賢路二段233巷,150.830559552
456,嘉義市,西區,垂楊路870巷,垂楊路862巷,75.369955237
457,嘉義市,西區,新民路,永和街,134.82349016
458,嘉義市,西區,西門街,垂楊路431巷,131.622449969
459,嘉義市,西區,廣寧街,仁愛路,179.193874034
460,嘉義市,西區,西榮街,民生南路,196.081854705
461,嘉義市,西區,仁愛路,停車場出入口,147.548724053
462,嘉義市,西區,民生南路,教會出入口,85.8139808441
463,嘉義市,西區,停車場出入口,西門街,58.3546090879
464,嘉義市,西區,加油站出入口,育人路 160巷,270.128623499
465,嘉義市,西區,世賢路二段233巷,大華路,77.2034298037
466,嘉義市,西區,民生南路,國華街,332.743305558
467,嘉義市,西區,西門街,新榮路,203.503122764
468,嘉義市,西區,新榮路,垂楊路572巷,100.249959889
469,嘉義市,西區,垂楊路663巷,平等街,171.450789636
470,嘉義市,西區,玉山路 42巷,信義路,211.825909477
471,嘉義市,西區,垂楊路572巷,西榮街,72.9429690208
472,嘉義市,西區,西榮街,嘉義市舊市府出入口,138.007981482
473,嘉義市,西區,嘉義市舊市府出入口,民生北路,42.5352577929
